Return,Volatility,Sharpe,Mirae Asset Large Cap Fund,ICICI Pru Midcap Fund,Kotak Flexicap Fund,HDFC Mid-Cap Opportunities Fund,ICICI Pru Bluechip Fund
0.20367527710429217,0.06970113268787907,1.9895699217009655,0.195809304577344,0.315218663239977,0.044600701284577056,0.16502857912075455,0.27934275177734735
0.2010730892602133,0.06543459185518423,2.079528356520689,0.26518991044894163,0.24952669093410537,0.25148431893501466,0.1286952820547084,0.10510379762722975
0.20141981386385233,0.06419573330677053,2.125060449297252,0.20693794189792336,0.20713027486442082,0.22169356642467453,0.233497887963287,0.1307403288496944
0.20133261987843565,0.06345609789778513,2.1484557732818645,0.14547098196160868,0.23155535485032552,0.18853004827857253,0.20361414378947096,0.2308294711200222
0.20263652403954568,0.064347896438995,2.138943643169936,0.3910657947766359,0.1485141025950084,0.16503007226759134,0.04129539483826277,0.2540946355225015
0.19888092727295703,0.06953406838159734,1.9254004603646853,0.018704742128194618,0.24230216802131058,0.2823980479602717,0.1491191197434864,0.3074759221467367
0.19466763488340155,0.09065799193284502,1.430294584281692,0.0221385254719856,0.027109083683226315,0.5970824338104112,0.2614434211388169,0.0922265358955602
0.20380809862855595,0.07720705498311695,1.7978680660583344,0.23563788932091903,0.3474236424302179,0.09737916270109709,0.28105024655500466,0.03850905899276144
0.20019831193825716,0.06893683833045547,1.9611910730540156,0.020779138250847436,0.2136362934500948,0.2173676046614289,0.2562848865896647,0.29193207704796426
0.20404127277492223,0.06796540281569675,2.045765448517438,0.33870494498209214,0.17920080793587653,0.11209378624209294,0.2759982809054345,0.09400217993450394
0.20461344348528215,0.07861548372668802,1.7759026195228618,0.18748188827682136,0.033508219049362686,0.010827140493818818,0.41114098553475303,0.3570417666452441
0.20405265588604385,0.06774976024809024,2.0524449883933507,0.4130652401254856,0.24271624538016678,0.10285131159416806,0.09284640728014779,0.14852079562003181
0.20075800569354546,0.06345574625436601,2.13941232602248,0.1738708802444427,0.22622248715005802,0.2090013220432498,0.0886197925191628,0.30228551804308684
0.20150795548165168,0.0644136067605679,2.1192409856672985,0.2869739519046897,0.21559267914540783,0.23790304043421762,0.16318578572405615,0.09634454279162871
0.2049161826461856,0.10083138370522937,1.3876253355326036,0.2758863137265722,0.5873466766612889,0.01115525645050682,0.08995873794385999,0.03565301521777195
0.19889056331953045,0.08374040215332754,1.5988765264630405,0.01875300050123398,0.3938847166461432,0.32398930089590905,0.21832662755233928,0.04504635440437445
0.20357977324283238,0.0646873452920794,2.1423011350537013,0.2494694126711688,0.2402622261637413,0.0878909143235685,0.22015708116849073,0.20222036567303076
0.204477229094092,0.06796024055024118,2.0523357181318427,0.2681432741257382,0.2765219839352522,0.019725523385839352,0.16310763501125314,0.27250158354191706
0.2001981264023022,0.07808550893115938,1.7314112215301511,0.22343509219517182,0.3803539962916014,0.29251573465307035,0.072356678962965,0.03133849789719142
0.2018357499960565,0.07005717807930213,1.953200995923123,0.23188594523943085,0.00956945177866492,0.21143998782388768,0.33938299436509833,0.20772162079291825
0.20157869268470988,0.06371929429664927,2.143443272438941,0.13039871231640418,0.216101118788288,0.15394182496139996,0.18329015707197077,0.31626818686193703
0.19877905010112756,0.0809247587802674,1.6531288090011345,0.15334943537072834,0.3817586719573913,0.3595805782298916,0.07776289781792464,0.027548416624064043
0.20404186295424317,0.11104127379805781,1.252163796383567,0.10414843106772506,0.01883123823512951,0.09760152070572681,0.7058493211582596,0.07356948883315899
0.20465673286924352,0.08358284183123132,1.6708780152658051,0.1396904553577178,0.37000010565423075,0.01019158515965363,0.3566839043552574,0.12343394947314035
0.20065061881992016,0.06956654967676473,1.9499403010528715,0.03866159388142623,0.22796097511903046,0.20577978579791487,0.2870944536721253,0.24050319152950303
0.2041245983335494,0.06503192836652304,2.13932758612718,0.28488144862227077,0.0999979147696669,0.0629127990015026,0.2661372656377435,0.2860705719688163
0.20374164874186246,0.06628937196597644,2.0929697269280623,0.34245599802040694,0.14265791499290198,0.12862106358628306,0.26843603740393185,0.11782898599647634
0.2031103220119644,0.06320078603832369,2.1852627264511724,0.24996315746060419,0.230534378782335,0.11521016130049115,0.20165310311070328,0.20263919934586647
0.2011776577931569,0.07808137611036885,1.7440478712960739,0.03880577386952849,0.339632952072576,0.190127751543613,0.31099804443513623,0.12043547807914641
0.20639988137242535,0.081827711052173,1.7280195126351436,0.39067753019017626,0.16979163214902407,0.004727992282785142,0.39497846976023926,0.039824375617775354
0.19964889431095353,0.06797770914707937,1.980780111604256,0.09322324081847266,0.277369473522003,0.27752863814852974,0.16741451678153496,0.1844641307294597
0.2024407716065202,0.06376911331666194,2.1552874810101668,0.17972228173960783,0.1175092766847943,0.1317179883081714,0.26952337689751066,0.3015270763699158
0.20524169751902968,0.07902396744474625,1.7746729511788562,0.35586464808974383,0.35498309958819496,0.041002889126888147,0.2222730744781371,0.025876288717035765
0.19907523896574067,0.06973219164904877,1.922716550205684,0.23416636357715223,0.18814587411274775,0.37827030952356616,0.14953261795172026,0.04988483483481349
0.19826528346639202,0.08759330505956557,1.521409465892038,0.08372124115482028,0.44586240489443646,0.3619649956005267,0.05920705199319673,0.04924430635701976
0.20032179394741167,0.07514561026799275,1.8007943972350724,0.29413144990881396,0.030531855970711376,0.3448581114521076,0.2963440769894797,0.03413450567888731
0.2011184028268603,0.076681745507469,1.7751082989314844,0.032267626323188234,0.375263732386453,0.1423521403348226,0.14097200083878897,0.3091445001167474
0.20158617144763474,0.0720838011539136,1.8948247631391615,0.3010590361516091,0.31337553521464173,0.23944222849942945,0.11958460626627876,0.026538593868040954
0.20330051615780254,0.0719112738193225,1.9232104899891413,0.279818495886512,0.20105829934516348,0.15274481840770315,0.326340767208338,0.04003761915228337
0.19935498960292605,0.07683826911360149,1.7485426357573073,0.4292054558993912,0.009891997456229231,0.4083261343303871,0.0490548956948488,0.10352151661914355
0.1996801643791567,0.06713922240249735,2.0059833813944654,0.038428333665861764,0.21227658325843102,0.2439392249502539,0.19074794073797122,0.3146079173874821
0.1987155752418711,0.06616056098126806,2.02107680555686,0.1380230323232479,0.10519590139649858,0.3198082007352035,0.08232541397760632,0.35464745156744376
0.20363150747288358,0.08832873048033987,1.5694950750338255,0.004973113140627806,0.39683468525033555,0.017659267944305737,0.36461925685895863,0.21591367680577228
0.20285264607581494,0.06889309685607378,2.000964572166152,0.31897195135860607,0.023705809459919423,0.17791565476867952,0.3113708788585513,0.16803570555424374
0.20234884981212137,0.06311337574005606,2.1762241078312408,0.21039139218686595,0.23257046713882837,0.1519411095421536,0.2097761420936344,0.1953208890385176
0.20382632834532624,0.06903698535762116,2.0108978922846443,0.29370491679406074,0.014811858965229263,0.09157136624288496,0.30975758146869037,0.29015427652913467
0.20230467119555018,0.06704222742539191,2.0480326574523495,0.22726134816699714,0.30929459369815876,0.13834541289042274,0.09382647819040837,0.23127216705401302
0.20383191424643965,0.07207894021049167,1.9261092607772767,0.11875994512356373,0.19616394723661265,0.026126228980452575,0.32748930021912115,0.33146057844024995
0.20332497829207996,0.06393144712032146,2.163645350178715,0.22948393837084474,0.17621348037923,0.10174092190039116,0.2674923050043505,0.22506935434518352
0.20032434819689404,0.06982937740766697,1.9379286085692067,0.04553054749879238,0.2550473130820308,0.230299322809236,0.26593115231845244,0.20319166429148836
0.20023420854543225,0.07299742671989945,1.8525887092478392,0.21331215005449342,0.14544198107183878,0.3243517922600307,0.3011695040779972,0.015724572535639934
0.19898280279339658,0.08391037291600353,1.596737067627108,0.011214850872587638,0.1601238139388952,0.34475835405176464,0.41992510598766664,0.06397787514908598
0.2002730841623767,0.06300106783572797,2.1471554183032944,0.16388078650163773,0.10506222207175106,0.2675342820121853,0.23228408813975684,0.2312386212746689
0.2018931983823508,0.06771403655031286,2.021636950865224,0.22554821394344887,0.19962270817457478,0.13157110460168617,0.02712946053096623,0.416128512749324
0.20071364499118005,0.06328838971764286,2.144368747516849,0.19665336047743268,0.24184720866663215,0.24110190660966582,0.13436754315185082,0.1860299810944186
0.20426794020542258,0.07365938586614965,1.8907018917927676,0.36039611887901424,0.32411169492137176,0.09435492107808933,0.1718673239445994,0.04926994117692531
0.20412918382244122,0.06403419966072747,2.1727324548380342,0.30988788625800656,0.19689321724535216,0.0742660860700004,0.21817691018757224,0.2007759002390686
0.19984569882544326,0.06491084457581221,2.077398618160808,0.1470338833262729,0.04661795581069321,0.27569596140039887,0.21359806014604504,0.3170541393165899
0.2016187863890545,0.06388123262936792,2.138637292453358,0.15472567784809277,0.253486374965786,0.16416791942500136,0.16685428272265537,0.26076574503846434
0.20468060334523144,0.07504734193098216,1.8612331862957883,0.2077958158411025,0.06901855335877703,0.01482323094104382,0.38889969129967894,0.31946270855939773
0.2042388234856057,0.07085315458475974,1.9651746531488306,0.49633847561630445,0.1501283122643867,0.09613457647421643,0.010253209242802664,0.24714542640228968
0.2026593029967328,0.06842320018875936,2.011880511536606,0.22077337879718376,0.1467951293534991,0.16372253083168364,0.3383763097806969,0.13033265123693652
0.20232378538726764,0.06426455254755556,2.1368511869066307,0.16170128909704568,0.24653753634566453,0.12475251038361557,0.1957087128793371,0.2712999512943372
0.20035944705006947,0.06847227648449597,1.9768503984341548,0.3423494156240167,0.05302730556382356,0.33408092893921,0.1774324023693693,0.09310994750358048
0.20149394245307195,0.06939324667452397,1.9669629105735782,0.1586542679963395,0.3386500587939346,0.17022408305667416,0.11360005265134696,0.2188715375017048
0.20251634157990223,0.061174976078740395,2.2479181913026047,0.3313097318380373,0.10466257523206103,0.17780505979172748,0.17665461807678995,0.20956801506138426
0.20208090251633992,0.07301069589613211,1.8775454860936622,0.06298765804196807,0.29077304178296937,0.08252131295440816,0.15683365311547387,0.4068843341051805
0.2036251228917455,0.08189323656189812,1.6927542335802932,0.3063753035574353,0.431518476195796,0.1113899277146061,0.12429825855863212,0.026418033973530493
0.201205053372112,0.06941936935131965,1.9620612322592754,0.2025905641259797,0.33409153149232773,0.2122747830657291,0.10637398788888025,0.1446691334270832
0.20197308431979105,0.06193435617943238,2.2115848580545685,0.2070734845936675,0.09272615194895757,0.1637024852115555,0.22623518207146565,0.3102626961743537
0.19884644907197796,0.07762746544480549,1.7242151125898237,0.01623153576321086,0.3300674685179402,0.25925293481736855,0.03375737511129378,0.3606906857901866
0.2038964594972827,0.06774273998038115,2.0503519570880693,0.3273294736162766,0.021710517588867564,0.09841777728575313,0.28656895395174203,0.2659732775573607
0.20086675703561765,0.06531930148409518,2.0800399567760275,0.09882653464859255,0.11212418091207425,0.19841898896156338,0.2595028346962415,0.3311274607815283
0.19805148229942188,0.07270440389444842,1.8300333291032107,0.1974870719850569,0.2476043631433662,0.4001365933179077,0.019637274290932837,0.13513469726273636
0.2023464485491567,0.07197639716035989,1.9082151089496122,0.2585050120075719,0.32440679703855874,0.185422667841179,0.19282832095197,0.03883720216072026
0.20268483687731487,0.06515173448238419,2.113295033066883,0.2393824378776921,0.2849702626795426,0.12973083575138808,0.14405525145477613,0.20186121223660106
0.20078386968481862,0.07853763060762772,1.7289020388607323,0.0200539943713275,0.3218031053878926,0.2112667708771622,0.3272166479515668,0.11965948141205089
0.202057808208449,0.0626801207473458,2.1866232319639036,0.25806135443690165,0.17201412675466723,0.19679359416598832,0.2286899044220751,0.14444102022036753
0.20018710813414334,0.07162438971033794,1.8874451661070286,0.03639928409387304,0.22492209856308232,0.24574926110833584,0.3121649018044229,0.1807644544302859
0.20116411274529286,0.06901398187035161,1.972993139290068,0.06407419065125732,0.14251973926975944,0.18234949887853227,0.32439666280094687,0.286659908399504
0.20030199567480186,0.08163225534902704,1.6574575221069705,0.15567777368047517,0.43128309379061336,0.26483162683227185,0.10371041379755841,0.044497091899081145
0.2017177242087796,0.06360794224534008,2.1493813411138216,0.14823991903431502,0.23852518034669618,0.15582577456226154,0.18092919198300353,0.27647993407372373
0.20350407038619067,0.08311751908750803,1.6663643466110967,0.08314159903602254,0.4300453666943965,0.03847622759173573,0.25153031848556495,0.1968064881922803
0.2034090953339552,0.06660367231943616,2.0781000583591682,0.29525236063915206,0.03367311724743493,0.11957487957281908,0.29137282618707877,0.2601268163535153
0.20403045297501715,0.06462243038641977,2.1514271769672413,0.28730874162162895,0.09068690429334467,0.06008955566765873,0.23511639785598237,0.32679840056138526
0.20351221664675784,0.07172418985179091,1.9311785456618757,0.23542852873793005,0.24170780089409238,0.1183898333112704,0.3253819380004542,0.07909189905625287
0.19984313760278669,0.06890221928491946,1.9570216896090546,0.20054815938412532,0.2635958229736518,0.3145099088231525,0.15019445236186707,0.07115165645720335
0.20047818841864365,0.062240323052601035,2.1766948141343554,0.2885739397844163,0.13640439242322758,0.27468833620089206,0.07295053192878874,0.22738279966267527
0.2015553991316095,0.07331903553527737,1.8624822071739613,0.47603338426088365,0.04632035881703103,0.3008600319718583,0.1201410873870384,0.05664513756318872
0.20086308030722552,0.06241872128975998,2.1766399166769594,0.32369287071914665,0.10540185156258064,0.2648092072020765,0.0832612885300412,0.22283478198615506
0.20233311996158815,0.06343143615326569,2.1650640169924285,0.2937338567358773,0.23014055881276244,0.18220575687366025,0.15912547600091925,0.13479435157678077
0.20034573662664756,0.06533097701021753,2.0716931357919224,0.25962034397497785,0.23199455089344503,0.26953497912654206,0.03471659615639566,0.20413352984863933
0.20537633288006174,0.06993652066455368,2.0071964053426163,0.3750865921846289,0.07244502001922502,0.026580819507774328,0.29625112795587955,0.22963644033249225
0.19989095569505838,0.07172266337667667,1.880729874553477,0.39298279654643575,0.0652485885052054,0.37124695762973053,0.09412373427961136,0.07639792303901698
0.19988798830914747,0.07253988818246933,1.859500913067933,0.06503171533315472,0.3224846072091349,0.26334706823689363,0.2070780541819842,0.14205855503883255
0.20082425192335215,0.06314632167924904,2.150944794746237,0.30224069130410885,0.1352175187402257,0.2813604958287654,0.15130455599013024,0.12987673813676984
0.1997087808688631,0.06652348942468447,2.024980680265962,0.2059466571151663,0.1341484275626039,0.3327736751075325,0.22376941247463622,0.10336182774006104
0.2026815275852059,0.06340118925763712,2.171592192470131,0.26791162624082815,0.11433062302249315,0.16188111057742874,0.26996585342163076,0.18591078673761915
0.1994160471336828,0.08397405467057933,1.6006854457722883,0.054154164459316693,0.4353864536813523,0.29079191518078923,0.15514831236338006,0.06451915431516154
0.20252193571190777,0.062288408937668065,2.2078254695753396,0.21873677907329755,0.1708166431691564,0.14695700161232897,0.24624808771339463,0.2172414884318226
0.20253858005204897,0.08804942495108115,1.5620610824938743,0.10183863499438872,0.20929866526257843,0.16684235948776374,0.49950575255592683,0.02251458769934214
0.20007623862531432,0.06342992103156643,2.12953502745325,0.16898372626796637,0.22608429887782852,0.2599786033978868,0.10143410228477649,0.24351926917154182
0.20256354723817677,0.07832860193339929,1.756236468450482,0.04854067410686839,0.37138859038914535,0.05593680241215873,0.17431338808048813,0.34982054501133947
0.19938635043033826,0.06903841743535996,1.9465444809212633,0.06087756389377535,0.09309302265802542,0.2932879629631123,0.292388090128168,0.2603533603569189
0.20362381285286846,0.0679747138195723,2.0393438245407336,0.34426047593775777,0.2692398501064096,0.12491484713472364,0.17149612222969332,0.0900887045914156
0.20284695810470246,0.061055864249063146,2.25771856315698,0.2751227321312998,0.17667922868957575,0.1213971807082338,0.13991768442796976,0.28688317404292096
0.20041933625442682,0.08031410735276674,1.6861214140078686,0.08178591740686084,0.3126501854467623,0.2698023550328533,0.32610295426823876,0.009658587845284717
0.20240217990753948,0.06237364472351209,2.202888423734279,0.2186582212990575,0.233699963500543,0.141689747813809,0.17466374726483844,0.23128832012175213
0.2016353226020782,0.06411542751010575,2.1310833898836905,0.2866898797077341,0.06183400869535046,0.23360720503283314,0.24594112259327686,0.17192778397080558
0.20041034593985113,0.07120220723083742,1.9017717456546122,0.2330182608256804,0.2956429913117098,0.29285905805154766,0.14265004891676164,0.035829640894300525
0.20451606576595938,0.06655117753219304,2.096372610363968,0.2633870738488013,0.22435587836816703,0.03333993221939752,0.24627102236945203,0.23264609319418214
0.20138601437101394,0.06928712291007785,1.9684179201381808,0.27320565856120427,0.31134916299037785,0.21010370188024177,0.028835952553550773,0.17650552401462535
0.20304040984507907,0.06608641259835052,2.088786551087878,0.3866287151732576,0.002230635125314465,0.16060260622590053,0.1917453935012744,0.2587926499742531
0.20364296413359673,0.06470240351902319,2.1427791951010633,0.3281830063938716,0.12356816401987596,0.12378480148909636,0.26312322554247797,0.16134080255467825
0.2024283146149185,0.0691092823812578,1.9885652097610058,0.1504732537698444,0.3031103483683094,0.09436669211033583,0.1181698746929463,0.3338798310585641
0.20233719533849667,0.06857983180314055,2.00258868719196,0.14400923804867363,0.3144861724218048,0.12457602980911207,0.19958225513002592,0.21734630459038345
0.20306911561351088,0.0937597109241617,1.4725846981886408,0.006665878122758842,0.33778104665296027,0.09063118034837966,0.48924348715319954,0.07567840772270162
0.19833838415833055,0.06853095531410656,1.94566650278234,0.15981330464051088,0.03289729594846001,0.3842366118654139,0.1935667501774463,0.2294860373681688
0.20288096033870004,0.08759917048222009,1.5739984703015606,0.03148928639442988,0.35207156005147366,0.09854091321020877,0.4215947202204118,0.09630352012347596
0.19960406443917714,0.08378015279219848,1.6066342678204248,0.14338995515258748,0.027483968109430972,0.3549764916836582,0.42473917295239605,0.049410412101927426
0.20204146136794904,0.0616110993120058,2.224298266030851,0.2988853795725067,0.17469578453828793,0.20209800569067363,0.169868278168437,0.15445255203009467
0.20362908868869667,0.06927860118565943,2.0010376410052673,0.20691326411247046,0.05739626722766667,0.06726345691823313,0.31862406233708995,0.3498029494045397
0.1993255257093541,0.07234206484142078,1.8568107781248118,0.21676631014016776,0.1572109808892465,0.37394567623183145,0.23733615592582444,0.01474087681292988
0.19791173211238233,0.08350600939008307,1.591642722280135,0.08772041621940821,0.4022051696568802,0.3701576753522931,0.015221467848591602,0.12469527092282684
0.20325388832930313,0.081536893716133,1.6955991579790588,0.12649830257426894,0.36781722988475496,0.010790227257877507,0.0569926235959848,0.43790161668711386
0.20131847069065822,0.08250132945375753,1.6523184728443134,0.12644025829948663,0.4622562530357785,0.16867428021384076,0.07042156982730766,0.17220763862358657
0.20074869354327654,0.06345753913110702,2.139205134677721,0.20793923343754206,0.24635333529126882,0.23901867108763103,0.11434835936720403,0.19234040081635403
0.19470873532547486,0.08827847473300766,1.4693132807037077,0.13729891158705912,0.19635096541131147,0.6003676137715821,0.008708715674734914,0.05727379355531254
0.2026698298636047,0.07583013414119953,1.8155029187638854,0.14636578680569506,0.018680440863937244,0.1277426455765336,0.41050013985679523,0.29671098689703895
0.2032417146706299,0.06850271909078684,2.0180471155811754,0.33171892751777426,0.3037639685915878,0.12702013954871247,0.09640236387348282,0.14109460046844258
0.20074972025015417,0.06072360565966214,2.235534579599756,0.24153153693751392,0.1096838520912634,0.25538359578083364,0.16751935087330788,0.2258816643170811
0.19923080473791357,0.07312461780656043,1.8356445307242475,0.1688603502424963,0.11401184740872117,0.3672240666483099,0.2956544333697475,0.05424930233072518
0.201111470142945,0.06377754582270607,2.1341597326638837,0.24988143804453405,0.14024697760493618,0.2573865739046108,0.23013972550565098,0.12234528494026801
0.19918251587539682,0.0766708004403608,1.7501123648731451,0.013032131881917701,0.1558320679615705,0.31414623078982523,0.3674154801510005,0.14957408921568616
0.19826588438540055,0.07757308498027564,1.7179397263791405,0.05246725643259882,0.3143494040639166,0.37062526331498324,0.19792120137197033,0.06463687481653113
0.1962705290357537,0.07693218170342342,1.706314914372333,0.14337515677270882,0.009683052479168869,0.4813962826607531,0.06199825831101675,0.30354724977635245
0.20061556286867754,0.0727752588224753,1.8634844459913507,0.1089329052076268,0.22027757641262521,0.25892998949887114,0.3298101201042417,0.08204940877663529
0.19824803496366233,0.07728266069703309,1.7241646931130798,0.004364804041194791,0.05433687354204293,0.35726320653964483,0.3468914495282801,0.23714366634883738
0.20414300427392565,0.07119349957775432,1.9544341140578423,0.21647211115669682,0.23972997665993476,0.06321719408919356,0.32962385811838296,0.1509568599757918
0.20363119432701227,0.07139698994980867,1.941695223068487,0.20672876894265496,0.2799906834893187,0.0253412689607822,0.08972095882823009,0.398218319779014
0.2015571991997449,0.07671640640535608,1.7800260152724117,0.0514504577399137,0.37479409870340386,0.15245805657887307,0.24190531128728754,0.17939207569052176
